"v_products_id";"v_products_model";"v_products_page_url";"v_products_image";"v_products_name_1";"v_products_description_1";"v_products_short_description_1";"v_products_keywords_1";"v_products_url_1";"v_products_meta_title_1";"v_products_meta_description_1";"v_products_meta_keywords_1";"v_products_price";"v_products_weight";"v_date_avail";"v_date_added";"v_products_quantity";"v_products_sort";"v_manufacturers_name";"v_categories_name_1";"v_categories_name_2";"v_categories_name_3";"v_categories_name_4";"v_categories_name_5";"v_categories_name_6";"v_categories_name_7";"v_tax_class_title";"v_status";"v_action";"v_mo_image_1";"v_mo_image_2";"v_mo_image_3";"v_mo_image_4";"v_mo_image_5";"v_mo_image_6";"v_mo_image_7";"v_mo_image_8";"v_mo_image_9";"v_mo_image_10";"v_mo_image_11";"v_mo_image_12";"v_mo_image_13";"v_mo_image_14";"v_mo_image_15";"v_mo_image_16";"v_mo_image_17";"v_mo_image_18";"v_mo_image_19";"v_mo_image_20";"EOREOR"
"25";"1827331686";;"25-56-thickbox.jpg";"Коляска Hauck Condor";"<p>Прогулочная коляска. Регулируемый наклон спинки. Регулируемая подножка. Солнцезащитный козырек со смотровым окошком. Пятиточечный ремень безопасности. Съемный поручень. Тканевые части коляски можно стирать. Дождевик. Вес 10 кг.</p>";"<p>Прогулочная коляска. Регулируемый наклон спинки. Регулируемая подножка. Солнцезащитный козырек со смотровым окошком.</p>";"";;"";"";;"24312.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"25-57-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22";"1700607309";;"22-46-thickbox.jpg";"Автокресло Maxi-Cosi Priori SPS";"<p>Модель детского автокресла первой возрастной группы. Оно разработано для малышей, только начинающих ходить, и дошкольников (возраст от 9 месяцев до 4-х лет, вес 9-18 кг). Автокресло Priori легко устанавливается и закрепляется ремнями безопасности с креплением в 2-х или 3-х точках на любом пассажирском месте во всех типах автомобилей. Съемные чехлы можно стирать. Цвета: Bjorn, Enzo, Indigo, Prado, Solar, Stratos, Florian, Horizon, Roseline.</p>";"<p>Модель детского автокресла первой возрастной группы. Оно разработано для малышей, только начинающих ходить, и дошкольников (возраст от 9 месяцев до 4-х лет, вес 9-18 кг).</p>";"";;"";"";;"36217.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"38";"1920692345";;"38-86-thickbox.jpg";"Стульчик для кормления Cam Smarty S332-C27";"<p>Универсальный стульчик для детей от 6 до 48 месяцев. Крепится к сиденью или спинке обычного стула при помощи ремней. Регулируется по высоте от 0 до 18 см. Съемный столик. Легко транспортируется. Моется при помощи губки. Пятиточечные ремни безопасности.</p>";"<p>Универсальный стульчик для детей от 6 до 48 месяцев. Крепится к сиденью или спинке обычного стула при помощи ремней. Регулируется по высоте от 0 до 18 см. Съемный столик. Легко транспортируется. Моется при помощи губки. Пятиточечные ремни безопасности.</p>";"";;"";"";;"11175.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"52";"490371367";;"52-104-thickbox.jpg";"Мотобур STIHL BT 360";"<p>Мощный мотобур, обслуживаемый двумя рабочими, мощностью 3 кВт, со складной рамой для переноски. Предназначается для выполнения разнообразных задач от бурения простых скважин в земле, до взятия образцов почвы.</p>";"<p>Мощный мотобур, обслуживаемый двумя рабочими, мощностью 3 кВт, со складной рамой для переноски. Предназначается для выполнения разнообразных задач от бурения простых скважин в земле, до взятия образцов почвы.</p>";"";;"";"";;"11700.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55";"945153030";;"55-107-thickbox.jpg";"Гайковерт Bosch GDS 12 V";"<p>Аккумуляторный ударный гайковерт, высокий крутящий момент и сила удара, компактная и эргономичная форма, встроенная подсветка с 3 светодиодами для освещения рабочей зоны, металлический корпус редуктора для высочайшей точности и долгого срока службы, 2 аккумулятора NiMH емкостью 2,6 Ач, зажим для переноски на ремне, петля на руку, реверс, безопасная работа без обратного удара, управляющая электроника, рукоятка с мягкой накладкой.</p>";"<p>Аккумуляторный ударный гайковерт, высокий крутящий момент и сила удара</p>";"";;"";"";;"13420.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"57";"807438575";;"57-109-thickbox.jpg";"Компрессор Remeza СБ4С270.АВ670";"<p>Используется в бытовых целях и промышленных условиях как источник сжатого воздуха для пневмоинструмента, окрасочных работ, автосервиса и т. д.</p>";"<p>Используется в бытовых целях и промышленных условиях как источник сжатого воздуха для пневмоинструмента, окрасочных работ, автосервиса и т. д.</p>";"";;"";"";;"251580.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"82";"2109182114";;"82-145-thickbox.jpg";"Радиотелефон Dect Panasonic KX-TCD815";"<p>Радиотелефон стандарта DECT/GAP. Загрузка картинок и мелодий с ПК или мобильного телефона (встроенный ИК-порт, в комплекте кабель USB). Автоматический определитель номера: АОН, Caller ID (журнал на 50 вызовов). Проговаривание голосом номера. Большой графический цветной дисплей - 65000 цветов. 6 обычных + 14 полифонических мелодий звонка. Загрузка мелодий с любого аудио-устройства через кабель. Меню и телефонный справочник на русском языке (200 номеров). Возможность присваивания до 3-х номеров телефонов и картинки для одной записи. Редактирование записей с помощью ПК. Функция Нянька. Спикерфон (громкая связь) на трубке. Дата, часы, будильник. Повторный набор последних 5-ти набранных номеров. Подключение гарнитуры. Ночной режим. Кнопка Flash для переадресация на мини-АТС. Подключение до 6-ти трубок на одну базу. Подключение одной трубки на 4 базы. Конференц-связь. Внутренняя связь между трубками. Переадресация внешнего звонка между трубками. Подключение к видеодомофонной системе.</p>";"<p>Радиотелефон стандарта DECT/GAP. Загрузка картинок и мелодий с ПК или мобильного телефона (встроенный ИК-порт, в комплекте кабель USB).</p>";"";;"";"";;"32120.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"82-146-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"89";"1667014103";;"89-154-thickbox.jpg";"Факсимильный аппарат Panasonic KX-FC258RU";"<p>Двухстрочный дисплей. Беспроводная DECT трубка с цветным дисплеем. Печать по принципу термопереноса. Цифровой дуплексный спикерфон. Цифровой автоответчик. Время записи - 15 минут. Скорость модема - до 9,6 Кбит/с. Кнопка навигации. Автоподатчик на 10 листов. Лоток на 20 листов. Отложенная передача. Прием при отсутствии бумаги (до 28 страниц). Набор 100 номеров из памяти. Функция копирования с возможностью масштабирования.</p>";"<p>Двухстрочный дисплей. Беспроводная DECT трубка с цветным дисплеем. Печать по принципу термопереноса.</p>";"";;"";"";;"42265.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"91";"1542096497";;"91-156-thickbox.jpg";"Коммуникатор ASUS MyPal A639";"<p>Операционная система Windows Mobile 5.0 for Pocket PC. Процессор Intel XScale PXA270 416 МГц. Оперативная память 64 Мб, Flash-память ROM 1 Гб. Интерфейсы: SD/MMC с поддержкой SDIO, IrDA, Bluetooth 2.0+EDR, Wi-Fi (IEEE802.11b/g), USB 1.1 клиент (синхронизация, заряд, кард-ридер). Встроенный GPS-приемник SiRF Star III, внешняя поворотная антенна, разъем для подключения дополнительной антенны. Экран 3.5” c разрешением 240х320 точек, 64 тысячи цветов.</p>";"<p>Операционная система Windows Mobile 5.0 for Pocket PC. Процессор Intel XScale PXA270 416 МГц. Оперативная память 64 Мб, Flash-память ROM 1 Гб. Интерфейсы: SD/MMC с поддержкой SDIO, IrDA, Bluetooth 2.0+EDR, Wi-Fi (IEEE802.11b/g), USB 1.1 клиент (синхронизация, заряд, кард-ридер).</p>";"";;"";"";;"24530.00";"";;"";"10";;"";"Большие цены";"";"";"";"";"";;;"Active";;"91-157-thickbox.jpg";"91-158-thickbox.jpg";"91-159-thickbox.jpg";"91-160-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5";"1672810800";;"5-12-thickbox.jpg";"Миксер Philips HR1565";"<p>Легкое приготовление домашних дессертов Миксер с поворачивающейся чашей Приготовление изысканных домашних тортов, пирогов и выпечки для всей семьи еще никогда не было настолько простым. Этот 350 Вт миксер Philips с подставкой и чашей сделает за вас всю трудную работу, за минуты приготовив идеальные смеси. Ваш верный и надежный помощник на кухне.</p><p>Свободные руки при смешивании Вращающаяся чаша емкостью 3 л Подставка миксера</p><p>Идеальное тесто и десерты за несколько минут Мощный (350 Ватт) мотор Различные скоростные режимы и турборежим</p><p>Идеально взбивает и смешивает Насадки для взбивания и для теста в комплекте</p><p>Быстрая и простая чистка Удобная лопаточка</p><p>Удобство хранения Зажим для шнура</p><p>Общие характеристики Режимы скоростей: 3 Кнопка включения турборежима Зажим для шнура</p><p>Технические характеристики Мощность: 350 Вт Напряжение: 230-240 В Частота: 50/60 Гц Длина шнура: 1,50 м</p><p>Характеристики дизайна Материал, из которого изготовлен корпус: ABS Материал насадок для взбивания/для теста: Из нержавеющей стали</p><p>Принадлежности Насадки для взбивания Насадки для теста</p><p>Дата выпуска 2008-05-21</p>";"<p>Легкое приготовление домашних дессертов Миксер с поворачивающейся чашей Приготовление изысканных домашних тортов, пирогов и выпечки для всей семьи еще никогда не было настолько простым. Этот 350 Вт миксер Philips с подставкой и чашей сделает за вас всю трудную работу, за минуты приготовив идеальные смеси. Ваш верный и надежный помощник на кухне.</p>";"";;"";"";;"90.90";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"7";"136098675";;"7-14-thickbox.jpg";"Универсальная соковыжималка Philips HR186630";"<p>Тип универсальная</p><p>Мощность 800 Вт</p><p>Резервуар для сока стакан, объем 1.25 л</p><p>Система прямой подачи сока есть</p><p>Система капля-стоп есть</p><p>Сбор мякоти автоматический выброс мякоти, объем резервуара 2 л</p><p>Сепаратор для пены есть</p><p>Защитные функции защита от случайного включения</p><p>Технические характеристики</p><p>Тип универсальная</p><p>Мощность 800 Вт</p><p>Резервуар для сока стакан, объем 1.25 л</p><p>Система прямой подачи сока есть</p><p>Система капля-стоп есть</p><p>Сбор мякоти автоматический выброс мякоти, объем резервуара 2 л</p><p>Сепаратор для пены есть</p><p>Защитные функции защита от случайного включения</p><p>Особенности</p><p>Материал корпуса алюминий</p><p>Материал сетки центрифуги нерж. сталь</p><p>Круглая горловина есть</p><p>Размер горловины 74 мм</p><p>Комплектация щеточка для чистки</p><p>Прорезиненные ножки есть</p><p>Отсек для сетевого шнура длина 1.2 м</p><p>Управление</p><p>Количество скоростей 2</p>";"<p>Тип универсальная</p><p>Мощность 800 Вт</p><p>Резервуар для сока стакан, объем 1.25 л</p><p>Система прямой подачи сока есть</p><p>Система капля-стоп есть</p><p>Сбор мякоти автоматический выброс мякоти, объем резервуара 2 л</p><p>Сепаратор для пены есть</p><p>Защитные функции защита от случайного включения</p>";"";;"";"";;"180.80";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"7-15-thickbox.jpg";"7-16-thickbox.jpg";"7-17-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11";"2021101469";;"11-23-thickbox.jpg";"Чаеварка-чайник BOSCH TTA 2009";"<p>Цвет: бежевый/серый, серебристый</p><p>Мощность: 1785 Вт макс.</p><p>Объем заварника: 0,7 л</p><p>Объем чайника: 2,0 л</p><p>Чайник из полупрозрачного пластика со шкалой уровня воды</p><p>Стеклянный заварник с крышкой</p><p>Ситечко для заварки из нержавеющей стали</p><p>Круговой светоиндикатор «Улыбка»</p><p>Крышка для чайника в комплекте</p><p>Скрытый нагревательный элемент, дно из нержавеющей стали</p><p>Автоматическое переключение на режим подогрева</p><p>Цоколь с центральным контактом позволяет устанавливать чайник в любом положении</p><p>Клавиша переключения режимов кипячения и нагрева</p><p>Клавиша «включения/отключения» прибора</p><p>Намотка кабеля в цоколе</p>";"<p>Цвет: бежевый/серый, серебристый</p><p>Мощность: 1785 Вт макс.</p><p>Объем заварника: 0,7 л</p><p>Объем чайника: 2,0 л</p>";"";;"";"";;"80.70";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"11-24-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12";"1963221";;"12-25-thickbox.jpg";"Мясорубка AEG FW 5549";"<p>Технические характеристикиМощность 400 ВтСистема реверса естьНасадкиПерфорированный диск для фарша есть, 3 в комплектеНасадка-терка нетНасадка для шинковки нетНасадка для приготовления колбас естьПрочие насадки для кеббе, для нарезки печеньяОсобенностиМатериал лотка металлМатериал корпуса металлПрорезиненные ножки естьОтсек для хранения шнура естьДополнительная информация максимальная мощность 1000 Вт</p>";"<p>Технические характеристикиМощность 400 ВтСистема реверса естьНасадкиПерфорированный диск для фарша есть</p>";"";;"";"";;"145.50";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"18";"318569930";;"18-37-thickbox.jpg";"Хлебопечка Tefal Dual Home Baker OW4002";"<p>Мощность 680 Вт. Запрограммированный старт через 15 часов. Запас памяти на 7 минут при сбое электропитания. Антипригарное покрытие бака. 13 программ приготовления. 3 варианта веса хлеба (750 г, 1 кг и 1,2 кг). 3 цвета корочки.</p>";"<p>Мощность 680 Вт. Запрограммированный старт через 15 часов. Запас памяти на 7 минут при сбое электропитания. Антипригарное покрытие бака. 13 программ приготовления. 3 варианта веса хлеба (750 г, 1 кг и 1,2 кг). 3 цвета корочки.</p>";"";;"";"";;"180.30";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"21";"950517247";;"21-42-thickbox.jpg";"Детское автокресло Bebe Confort Iseos Safe Side TT";"<p>Автокресло рекомендуется для детей от 9 кг (1-4 года). Оснащено системой дополнительного натяжения ремней, которыми кресло крепится к сиденью автомобиля, что упрощает и ускоряет его правильную установку. Установка в автомобиле: по ходу движения с помощью штатного 3-точечного ремня безопасности. В кресле используется двойная система Modulo Safe, позволяющая плавно изменять ширину (от 40 до 55 см) и наклон кресла, внутренние 5-точечные ремни безопасности регулируются по росту ребенка. Прочный корпус на широкой платформе разработан с учетом геометрии салонов современных автомобилей. Усиленная боковая защита Safe Side. Защитные накладки на ремнях двух размеров, в зависимости от возраста ребенка. Система Легкая посадка, фиксирующая внутренние ремни по сторонам, на боковинах и не мешающие посадке ребенка. Высококачественное, мягкое, дышащее покрытие (снимается и стирается). Система Total Tension обеспечивает правильную установку с меньшими усилиями. Вес автокресла: 9 кг.</p>";"<p>Автокресло рекомендуется для детей от 9 кг (1-4 года). Оснащено системой дополнительного натяжения ремней, которыми кресло крепится к сиденью автомобиля, что упрощает и ускоряет его правильную установку.</p>";"";;"";"";;"300.99";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"21-43-thickbox.jpg";"21-44-thickbox.jpg";"21-45-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"34";"1421331144";;"34-79-thickbox.jpg";"BABYONO 238 Набор посуды для кормления";"<p>Тарелочка с подогревом, диаметр 17,5 см</p><p>Обеденные наборы BabyOno это все, что необходимо для Твоего ребёнка во время еды</p><p>Набор предназначен для детей от 1-го года, однако если заметите, что Ваш ребёнок захочет раньше начать есть самостоятельно, то ничто не мешает, ему делать это ещё до года.</p><p>В набор входит</p><p>* тарелка с подогревом и присоской</p><p>* кружка-непроливайка</p><p>* столовые приборы</p><p>Производство: BabyOno, Польша</p>";"<p>Тарелочка с подогревом, диаметр 17,5 см</p><p>Обеденные наборы BabyOno это все, что необходимо для Твоего ребёнка во время еды</p><p>Набор предназначен для детей от 1-го года, однако если заметите, что Ваш ребёнок захочет раньше начать есть самостоятельно, то ничто не мешает, ему делать это ещё до года.</p>";"";;"";"";;"15.99";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31";"227433105";;"31-73-thickbox.jpg";"Пеленальный столик Baby Prestige Simplicity";"<p>Пеленальный столик очень устойчив благодаря широкой основе. Ванночка анатомической формы с дренажной трубкой для слива воды. Имеется полочка для хранения банных принадлежностей. Занимает мало места. Высота - 98 см. Длина - 75 см. Ширина - 58 см.</p>";"<p>Пеленальный столик очень устойчив благодаря широкой основе. Ванночка анатомической формы с дренажной трубкой для слива воды. Имеется полочка для хранения банных принадлежностей. Занимает мало места. Высота - 98 см. Длина - 75 см. Ширина - 58 см.</p>";"";;"";"";;"91.80";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28";"1490091800";;"28-65-thickbox.jpg";"Кровать BERTONI CLASSIC";"<p>Внутренний размер кроватки: 120х60 см. Выдвижной ящик. Специальные фиксаторы качания. Варианты цветовой гаммы: голубая и розовая.</p>";"<p>Внутренний размер кроватки: 120х60 см. Выдвижной ящик. Специальные фиксаторы качания. Варианты цветовой гаммы: голубая и розовая.</p>";"";;"";"";;"180.20";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"28-66-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30";"1414824595";;"30-70-thickbox.jpg";"Манеж BERTONI ARENA 2+ уровня";"<p>2 уровня: для сна и игры. Собирается до компактного размера. Легко переносить. Игрушка для ребёнка. Размеры: 120x60x77 см. Варианты цветовой гаммы: blue-orange, blue-yellow, green-orange.</p>";"<p>2 уровня: для сна и игры. Собирается до компактного размера. Легко переносить. Игрушка для ребёнка. Размеры: 120x60x77 см. Варианты цветовой гаммы: blue-orange, blue-yellow, green-orange.</p>";"";;"";"";;"120.89";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"30-71-thickbox.jpg";"30-72-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"44";"957602064";;"44-95-thickbox.jpg";"Ортопедический матрас Барро Элит 501 160 x 200";"<p>Ортопедический классический матрас на основе пружинного блока TFK. Симметричный матрас с традиционной компоновкой пенополиуретана с двух сторон и холстопрошивного ватина. А так же иглопробивным натуральным полотном и по периметру - 40мм пенополиуретаном. Съемный чехол матраса (стеганый жакард).</p>";"<p>Ортопедический классический матрас на основе пружинного блока TFK. Симметричный матрас с традиционной компоновкой пенополиуретана с двух сторон и холстопрошивного ватина. А так же иглопробивным натуральным полотном и по периметру - 40мм пенополиуретаном. Съемный чехол матраса (стеганый жакард).</p>";"";;"";"";;"231.30";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"45";"1175289084";;"45-96-thickbox.jpg";"Сейф взломостойкий Valberg ASK-46";"<p>Сейф предназначен для хранения ценных вещей, в том числе и достаточно крупных денежных сумм, как дома, так и в офисе. Сертификация по I классу защиты от взлома. Корпус сейфа имеет трехслойную конструкцию: внешняя стенка, бетон, внутренняя стенка. Стенки сейфа выполнены из стального листа толщиной от 1 до 3 мм. Ключевой 8-сувальдный замок Mauer (Германия). Замок защищен от высверливания специальной твердосплавной пластиной. Сейф оснащен 3-сторонней ригельной системой запирания с тремя никелированными вращающимися ригелями, диаметром 25 мм и одним пассивным ригелем.</p>";"<p>Сейф предназначен для хранения ценных вещей, в том числе и достаточно крупных денежных сумм, как дома, так и в офисе.</p>";"";;"";"";;"500.50";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"50";"1092064106";;"50-102-thickbox.jpg";"Каминный набор №859 кованый (Аксессуары для каминов)";"<p>Размер см: 24х28х64 (Ш х Д х В)</p><p>Цвет: Старое золото</p><p>Пр-во: Польша</p>";"<p>Размер см: 24х28х64 (Ш х Д х В)</p>";"";;"";"";;"45.50";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"51";"1020478280";;"51-103-thickbox.jpg";"Бензобур Pacme EL-ED1700";"<p>Бензобур мощностью 1.7 кВт. Диаметр бура 150 мм. Возможность установки буров диаметром: 100, 200, 250 мм.</p>";"<p>Бензобур мощностью 1.7 кВт. Диаметр бура 150 мм. Возможность установки буров диаметром: 100, 200, 250 мм.</p>";"";;"";"";;"260.60";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"56";"603047154";;"56-108-thickbox.jpg";"Миксер электрический Graphite 58G782";"<p>Миксер электрический в чемоданчике с мешалкой. Мощность 1200 Вт. Патрон M14. Скорость I: 0-580, II: 0-760 об/мин.</p>";"<p>Миксер электрический в чемоданчике с мешалкой.</p>";"";;"";"";;"175.50";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"64";"1751310486";;"64-115-thickbox.jpg";"Пневмогайковерт Force 82565";"<p>Скорость вращения 6000 об/мин, максимальное усилие 1800 Нм, вес 4.4 кг.</p>";"<p>Скорость вращения 6000 об/мин, максимальное усилие 1800 Нм, вес 4.4 кг.</p>";"";;"";"";;"800.80";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"66";"829457920";;"66-117-thickbox.jpg";"Скобозабиватель Metabo Ta E 2019";"<p>Модель для работы со скобами, гвоздями, профильными захватами Metabo. Подходит также для работы со скобами из плоской проволоки. Энергия удара может плавно регулироваться электронным образом. Возможность дополнительного добивания (для скоб и гвоздей). Выступ с выемкой для точного позиционирования. Защита от случайного срабатывания удара.</p>";"<p>Модель для работы со скобами, гвоздями, профильными захватами Metabo.</p>";"";;"";"";;"290.99";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"70";"1180941093";;"70-124-thickbox.jpg";"Ленточная шлифовальная машина Dewalt DW432";"<p>Мощный 800 Вт электродвигатель обеспечивает высокую эффективность шлифования разных материалов. Конструкция подошвы из трех роликов обеспечивает лучший контакт шлифленты с обрабатываемой поверхностью. Эффективная система пылеудаления со встроенным пылесборником и возможностью подключения внешнего пылесоса. Две рукоятки для лучшего баланса и контроля.</p>";"<p>Мощный 800 Вт электродвигатель обеспечивает высокую эффективность шлифования разных материалов.</p>";"";;"";"";;"360.39";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"74";"1593370102";;"74-134-thickbox.jpg";"Bluetooth гарнитура Nokia BH-903";"<p>Привлекательный дизайн, оснащена дисплеем, который позволяет контролировать музыку. С беспроводной гарнитурой Вы можете: получить отличное качество звука благодаря цифровой обработке сигнала; наслаждаться встроенным FM-радио; управлять музыкой благодаря медиа-клавишам; автоматически переключаться между музыкой и вызовами; слушать музыку или радио и разговаривать до 9 часов после 20 минут зарядки; управлять вызовами; совершать вызовы с гарнитуры через быстрый набор номера на вашем мобильном устройстве.</p>";"<p>Привлекательный дизайн, оснащена дисплеем, который позволяет контролировать музыку.</p>";"";;"";"";;"135.50";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"78";"1844349545";;"78-138-thickbox.jpg";"Блок расширения для AriaSOHO LG-Nortel AR-EKSU";"<p>Блок расширения для ARIA SOHO, подключается внешней шиной к базовому блоку. В блоке расширения есть - 3 внешние линии; 8 внутренних гибридных абонентов (или аналоговых или цифровых); 1 слот для установки дополнительной платы расширения; 1 аварийный датчик; 1 реле общего назначения; 1 схема аварийного переключение при пропадании питания.</p>";"<p>Блок расширения для ARIA SOHO, подключается внешней шиной к базовому блоку. В блоке расширения есть - 3 внешние линии; 8 внутренних гибридных абонентов (или аналоговых или цифровых); 1 слот для установки дополнительной платы расширения; 1 аварийный датчик; 1 реле общего назначения; 1 схема аварийного переключение при пропадании питания.</p>";"";;"";"";;"360.79";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"78-139-thickbox.jpg";"78-140-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"88";"2101531839";;"88-153-thickbox.jpg";"Проводной телефон LG GS-475 RUS WA";"<p>Тоновый / импульсный набор.Память на 3 номера. Функции: регулировка уровня громкости мелодии звонка; сброс набора или соединения (клавиша FLASH); пауза во время разговора (клавиша PAUSE); повторный набор номера (клавиша REDIAL).</p>";"<p>Тоновый / импульсный набор.Память на 3 номера. Функции: регулировка уровня громкости мелодии звонка; сброс набора или соединения (клавиша FLASH); пауза во время разговора (клавиша PAUSE); повторный набор номера (клавиша REDIAL).</p>";"";;"";"";;"35.45";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"83";"1419291432";;"83-147-thickbox.jpg";"IP-телефон D-link DPH-400S";"<p>Телефонный аппарат позволяет совершать звонки, используя сеть Интернет или корпоративную сеть вместо традиционной телефонной сети общего пользования. При этом голос преобразуется в IP-пакеты и передается по сети. Голос и данные могут одновременно передаваться по одному и тому же каналу связи. Телефон снабжен дополнительным разъемом RJ-45 для подключения к порту Ethernet компьютера или локальной сети (через коммутатор или концентратор Fast Ethernet). Это позволяет разговаривать по IP-телефону во время просмотра Web-страниц, отправки почтовых сообщений и выполнения других сетевых задач. Также DPH-400S можно использовать в локальных сетях с поддержкой Ethernet и протокола IP.</p>";"<p>Телефонный аппарат позволяет совершать звонки, используя сеть Интернет или корпоративную сеть вместо традиционной телефонной сети общего пользования.</p>";"";;"";"";;"124.50";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"87";"172720";;"87-152-thickbox.jpg";"Проводной телефон PANASONIC KX-TS2365RUB";"<p>Проводной телефон PANASONIC оснащен ЖК-дисплеем с часами, функцией громкая связь, портом для дополнительного оборудования, разъемом для гарнитуры. Однокнопочный набор на 20 номеров и ускоренный набор на 10 номеров экономят время. Есть кнопка пауза, ограничение и блокировка вызова, возможность регулировать громкость звонка и динамика, мелодия в режиме удержания соединения, выключение микрофона. Возможна установка на стене. Цвет модели - черный.</p>";"<p>Проводной телефон PANASONIC оснащен ЖК-дисплеем с часами, функцией громкая связь, портом для дополнительного оборудования, разъемом для гарнитуры. Однокнопочный набор на 20 номеров и ускоренный набор на 10 номеров экономят время.</p>";"";;"";"";;"50.55";"";;"";"10";;"";"Нецелые цены";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
